timestamp,buoy_id,latitude,longitude,wind_speed,sea_level_pressure,significant_wave_height
2023-06-05 03:00:00,B06,21.0932,122.5268,5.46,1048.4,0.65
2023-06-05 03:00:00,B07,20.1327,120.9942,3.48,1029.2,0.26
2023-06-05 03:00:00,B08,23.2494,122.7247,5.0,1028.7,0.52
2023-06-05 03:00:00,B09,21.1022,122.9463,5.95,1034.2,0.76
2023-06-05 03:00:00,B10,24.0472,120.0325,4.57,1057.7,0.43
2023-06-05 04:00:00,B01,23.1971,120.1251,5.81,1059.0,0.71
2023-06-05 04:00:00,B02,21.3751,121.1161,4.85,1044.4,0.49
2023-06-05 04:00:00,B03,23.6824,123.3835,5.9,1002.0,0.74
2023-06-05 04:00:00,B04,24.4609,120.4347,5.21,985.1,0.57
2023-06-05 04:00:00,B05,22.1096,120.149,5.69,1042.7,0.67
2023-06-05 04:00:00,B06,21.0932,122.5268,5.74,1058.1,0.67
2023-06-05 04:00:00,B07,20.1327,120.9942,3.8,993.9,0.31
2023-06-05 04:00:00,B08,23.2494,122.7247,5.23,1054.6,0.59
2023-06-05 04:00:00,B09,21.1022,122.9463,6.18,965.4,0.88
2023-06-05 04:00:00,B10,24.0472,120.0325,4.81,1060.2,0.48
2023-06-05 05:00:00,B01,23.1971,120.1251,5.55,1030.7,0.62
2023-06-05 05:00:00,B02,21.3751,121.1161,5.33,1033.1,0.62
2023-06-05 05:00:00,B03,23.6824,123.3835,6.05,998.6,0.8
2023-06-05 05:00:00,B04,24.4609,120.4347,5.19,978.8,0.6
2023-06-05 05:00:00,B05,22.1096,120.149,5.75,988.7,0.72
2023-06-05 05:00:00,B06,21.0932,122.5268,5.53,973.2,0.7
2023-06-05 05:00:00,B07,20.1327,120.9942,3.76,1023.5,0.3
2023-06-05 05:00:00,B08,23.2494,122.7247,5.11,984.0,0.55
2023-06-05 05:00:00,B09,21.1022,122.9463,6.91,1051.6,1.01
2023-06-05 05:00:00,B10,24.0472,120.0325,4.93,1038.9,0.48
2023-06-05 06:00:00,B01,23.1971,120.1251,5.5,979.7,0.7
2023-06-05 06:00:00,B02,21.3751,121.1161,5.52,1060.2,0.65
2023-06-05 06:00:00,B03,23.6824,123.3835,6.4,1032.9,0.87
2023-06-05 06:00:00,B04,24.4609,120.4347,5.69,1038.0,0.67
2023-06-05 06:00:00,B05,22.1096,120.149,5.81,985.2,0.76
2023-06-05 06:00:00,B06,21.0932,122.5268,5.72,994.3,0.71
2023-06-05 06:00:00,B07,20.1327,120.9942,3.76,966.1,0.32
2023-06-05 06:00:00,B08,23.2494,122.7247,5.25,992.8,0.61
2023-06-05 06:00:00,B09,21.1022,122.9463,6.65,1032.0,0.9
2023-06-05 06:00:00,B10,24.0472,120.0325,4.42,971.8,0.45
2023-06-05 07:00:00,B01,23.1971,120.1251,5.94,1060.5,0.71
2023-06-05 07:00:00,B02,21.3751,121.1161,4.8,974.7,0.51
2023-06-05 07:00:00,B03,23.6824,123.3835,6.87,1052.9,1.0
2023-06-05 07:00:00,B04,24.4609,120.4347,5.61,1027.2,0.65
2023-06-05 07:00:00,B05,22.1096,120.149,6.31,1054.6,0.83
2023-06-05 07:00:00,B06,21.0932,122.5268,6.24,1051.0,0.83
2023-06-05 07:00:00,B07,20.1327,120.9942,3.95,1004.5,0.34
2023-06-05 07:00:00,B08,23.2494,122.7247,5.15,1007.4,0.6
2023-06-05 07:00:00,B09,21.1022,122.9463,6.71,1056.2,0.95
2023-06-05 07:00:00,B10,24.0472,120.0325,4.41,998.7,0.42
2023-06-05 08:00:00,B01,23.1971,120.1251,5.52,1060.0,0.62
2023-06-05 08:00:00,B02,21.3751,121.1161,4.57,986.3,0.49
2023-06-05 08:00:00,B03,23.6824,123.3835,6.35,1040.6,0.79
2023-06-05 08:00:00,B04,24.4609,120.4347,4.95,989.2,0.53
2023-06-05 08:00:00,B05,22.1096,120.149,5.78,1025.9,0.74
2023-06-05 08:00:00,B06,21.0932,122.5268,5.43,979.1,0.69
2023-06-05 08:00:00,B07,20.1327,120.9942,3.6,966.5,0.31
2023-06-05 08:00:00,B08,23.2494,122.7247,5.17,1012.0,0.61
2023-06-05 08:00:00,B09,21.1022,122.9463,5.99,990.8,0.76
2023-06-05 08:00:00,B10,24.0472,120.0325,4.42,1048.5,0.4
2023-06-05 09:00:00,B01,23.1971,120.1251,5.29,1026.5,0.58
2023-06-05 09:00:00,B02,21.3751,121.1161,4.78,1047.4,0.47
2023-06-05 09:00:00,B03,23.6824,123.3835,5.91,971.6,0.77
2023-06-05 09:00:00,B04,24.4609,120.4347,5.28,1025.5,0.62
2023-06-05 09:00:00,B05,22.1096,120.149,5.79,1027.8,0.73
2023-06-05 09:00:00,B06,21.0932,122.5268,5.36,1023.6,0.6
2023-06-05 09:00:00,B07,20.1327,120.9942,3.54,1039.7,0.27
2023-06-05 09:00:00,B08,23.2494,122.7247,5.05,1018.8,0.53
2023-06-05 09:00:00,B09,21.1022,122.9463,6.24,1005.0,0.83
2023-06-05 09:00:00,B10,24.0472,120.0325,4.27,964.8,0.4
2023-06-05 10:00:00,B01,23.1971,120.1251,4.63,975.4,0.5
2023-06-05 10:00:00,B02,21.3751,121.1161,4.18,970.9,0.4
2023-06-05 10:00:00,B03,23.6824,123.3835,5.76,1030.3,0.68
2023-06-05 10:00:00,B04,24.4609,120.4347,4.61,994.9,0.46
2023-06-05 10:00:00,B05,22.1096,120.149,5.17,974.4,0.57
2023-06-05 10:00:00,B06,21.0932,122.5268,4.87,988.3,0.51
2023-06-05 10:00:00,B07,20.1327,120.9942,3.29,975.6,0.24
2023-06-05 10:00:00,B08,23.2494,122.7247,4.59,984.6,0.49
2023-06-05 10:00:00,B09,21.1022,122.9463,5.51,978.3,0.65
2023-06-05 10:00:00,B10,24.0472,120.0325,4.4,1043.3,0.41
2023-06-05 11:00:00,B01,23.1971,120.1251,4.84,1000.6,0.5
2023-06-05 11:00:00,B02,21.3751,121.1161,4.26,990.5,0.4
2023-06-05 11:00:00,B03,23.6824,123.3835,5.03,979.8,0.59
2023-06-05 11:00:00,B04,24.4609,120.4347,4.5,1016.4,0.43
2023-06-05 11:00:00,B05,22.1096,120.149,4.86,974.7,0.53
2023-06-05 11:00:00,B06,21.0932,122.5268,4.93,1020.9,0.5
2023-06-05 11:00:00,B07,20.1327,120.9942,3.38,1039.5,0.23
2023-06-05 11:00:00,B08,23.2494,122.7247,4.5,1009.5,0.44
2023-06-05 11:00:00,B09,21.1022,122.9463,5.12,997.7,0.56
2023-06-05 11:00:00,B10,24.0472,120.0325,3.85,973.1,0.33
2023-06-05 12:00:00,B01,23.1971,120.1251,4.18,974.0,0.41
2023-06-05 12:00:00,B02,21.3751,121.1161,3.93,983.6,0.36
2023-06-05 12:00:00,B03,23.6824,123.3835,4.83,1020.0,0.48
2023-06-05 12:00:00,B04,24.4609,120.4347,4.02,998.1,0.34
2023-06-05 12:00:00,B05,22.1096,120.149,4.61,1017.6,0.47
2023-06-05 12:00:00,B06,21.0932,122.5268,4.47,1030.6,0.4
2023-06-05 12:00:00,B07,20.1327,120.9942,3.24,1065.1,0.22
2023-06-05 12:00:00,B08,23.2494,122.7247,3.85,998.3,0.3
2023-06-05 12:00:00,B09,21.1022,122.9463,4.99,975.7,0.54
2023-06-05 12:00:00,B10,24.0472,120.0325,3.69,1050.6,0.29
2023-06-05 13:00:00,B01,23.1971,120.1251,4.16,1007.6,0.39
2023-06-05 13:00:00,B02,21.3751,121.1161,3.57,988.9,0.27
2023-06-05 13:00:00,B03,23.6824,123.3835,4.27,975.4,0.42
2023-06-05 13:00:00,B04,24.4609,120.4347,3.93,1043.6,0.32
2023-06-05 13:00:00,B05,22.1096,120.149,4.14,971.2,0.41
2023-06-05 13:00:00,B06,21.0932,122.5268,4.34,1047.6,0.39
2023-06-05 13:00:00,B07,20.1327,120.9942,2.9,1057.6,0.21
2023-06-05 13:00:00,B08,23.2494,122.7247,3.87,1039.1,0.3
2023-06-05 13:00:00,B09,21.1022,122.9463,4.69,1063.1,0.47
2023-06-05 13:00:00,B10,24.0472,120.0325,3.41,1043.3,0.25
2023-06-05 14:00:00,B01,23.1971,120.1251,3.8,1018.2,0.31
2023-06-05 14:00:00,B02,21.3751,121.1161,3.4,1032.2,0.24
2023-06-05 14:00:00,B03,23.6824,123.3835,4.03,995.4,0.34
2023-06-05 14:00:00,B04,24.4609,120.4347,3.78,1055.5,0.3
2023-06-05 14:00:00,B05,22.1096,120.149,4.1,1038.9,0.35
2023-06-05 14:00:00,B06,21.0932,122.5268,3.84,987.2,0.33
2023-06-05 14:00:00,B07,20.1327,120.9942,2.54,1063.6,0.21
2023-06-05 14:00:00,B08,23.2494,122.7247,3.4,966.6,0.27
2023-06-05 14:00:00,B09,21.1022,122.9463,4.34,1059.3,0.4
2023-06-05 14:00:00,B10,24.0472,120.0325,2.88,1011.4,0.2
2023-06-05 15:00:00,B01,23.1971,120.1251,3.54,1050.2,0.26
2023-06-05 15:00:00,B02,21.3751,121.1161,2.97,968.1,0.2
2023-06-05 15:00:00,B03,23.6824,123.3835,3.93,1029.4,0.32
2023-06-05 15:00:00,B04,24.4609,120.4347,3.34,986.9,0.25
2023-06-05 15:00:00,B05,22.1096,120.149,3.6,1023.5,0.28
2023-06-05 15:00:00,B06,21.0932,122.5268,3.3,968.3,0.26
2023-06-05 15:00:00,B07,20.1327,120.9942,2.21,985.5,0.19
2023-06-05 15:00:00,B08,23.2494,122.7247,3.13,995.2,0.21
2023-06-05 15:00:00,B09,21.1022,122.9463,3.75,985.5,0.33
2023-06-05 15:00:00,B10,24.0472,120.0325,3.02,1049.1,0.21
2023-06-05 16:00:00,B01,23.1971,120.1251,3.31,1011.0,0.24
2023-06-05 16:00:00,B02,21.3751,121.1161,2.98,1054.9,0.21
2023-06-05 16:00:00,B03,23.6824,123.3835,3.66,1024.3,0.28
2023-06-05 16:00:00,B04,24.4609,120.4347,2.98,997.3,0.2
2023-06-05 16:00:00,B05,22.1096,120.149,3.2,1007.0,0.22
2023-06-05 16:00:00,B06,21.0932,122.5268,3.23,1004.5,0.23
2023-06-05 16:00:00,B07,20.1327,120.9942,2.14,1000.7,0.2
2023-06-05 16:00:00,B08,23.2494,122.7247,2.83,1000.6,0.2
2023-06-05 16:00:00,B09,21.1022,122.9463,3.52,1009.9,0.28
2023-06-05 16:00:00,B10,24.0472,120.0325,2.57,1034.9,0.2
2023-06-05 17:00:00,B01,23.1971,120.1251,3.02,982.4,0.2
2023-06-05 17:00:00,B02,21.3751,121.1161,2.79,992.4,0.2
2023-06-05 17:00:00,B03,23.6824,123.3835,3.81,1049.8,0.31
2023-06-05 17:00:00,B04,24.4609,120.4347,2.98,1052.5,0.21
2023-06-05 17:00:00,B05,22.1096,120.149,3.11,982.6,0.21
2023-06-05 17:00:00,B06,21.0932,122.5268,3.09,965.3,0.22
2023-06-05 17:00:00,B07,20.1327,120.9942,2.11,997.6,0.2
2023-06-05 17:00:00,B08,23.2494,122.7247,2.97,1022.9,0.2
2023-06-05 17:00:00,B09,21.1022,122.9463,3.55,986.1,0.29
2023-06-05 17:00:00,B10,24.0472,120.0325,2.53,1000.3,0.2
2023-06-05 18:00:00,B01,23.1971,120.1251,3.02,1035.2,0.2
2023-06-05 18:00:00,B02,21.3751,121.1161,2.64,1012.6,0.2
2023-06-05 18:00:00,B03,23.6824,123.3835,3.43,1034.3,0.26
2023-06-05 18:00:00,B04,24.4609,120.4347,3.01,989.8,0.2
2023-06-05 18:00:00,B05,22.1096,120.149,3.15,993.7,0.21
2023-06-05 18:00:00,B06,21.0932,122.5268,3.4,1041.4,0.24
2023-06-05 18:00:00,B07,20.1327,120.9942,1.99,967.1,0.19
2023-06-05 18:00:00,B08,23.2494,122.7247,2.78,1007.0,0.2
2023-06-05 18:00:00,B09,21.1022,122.9463,3.36,1010.3,0.23
2023-06-05 18:00:00,B10,24.0472,120.0325,2.44,999.8,0.2
2023-06-05 19:00:00,B01,23.1971,120.1251,3.09,1037.0,0.21
2023-06-05 19:00:00,B02,21.3751,121.1161,2.68,981.7,0.19
2023-06-05 19:00:00,B03,23.6824,123.3835,3.63,1028.0,0.28
2023-06-05 19:00:00,B04,24.4609,120.4347,3.12,1033.9,0.21
2023-06-05 19:00:00,B05,22.1096,120.149,3.29,1013.3,0.24
2023-06-05 19:00:00,B06,21.0932,122.5268,3.28,1064.1,0.23
2023-06-05 19:00:00,B07,20.1327,120.9942,1.99,995.3,0.2
2023-06-05 19:00:00,B08,23.2494,122.7247,3.0,1016.9,0.2
2023-06-05 19:00:00,B09,21.1022,122.9463,3.53,983.3,0.27
2023-06-05 19:00:00,B10,24.0472,120.0325,2.62,1052.9,0.21
2023-06-05 20:00:00,B01,23.1971,120.1251,3.22,1013.7,0.23
2023-06-05 20:00:00,B02,21.3751,121.1161,2.86,965.0,0.19
2023-06-05 20:00:00,B03,23.6824,123.3835,3.74,997.5,0.32
2023-06-05 20:00:00,B04,24.4609,120.4347,2.98,973.1,0.2
2023-06-05 20:00:00,B05,22.1096,120.149,3.34,989.5,0.24
2023-06-05 20:00:00,B06,21.0932,122.5268,3.41,1036.7,0.24
2023-06-05 20:00:00,B07,20.1327,120.9942,2.23,1046.5,0.21
2023-06-05 20:00:00,B08,23.2494,122.7247,2.97,1018.1,0.2
2023-06-05 20:00:00,B09,21.1022,122.9463,3.92,1043.9,0.33
2023-06-05 20:00:00,B10,24.0472,120.0325,2.79,1035.8,0.2
2023-06-05 21:00:00,B01,23.1971,120.1251,3.46,994.8,0.26
2023-06-05 21:00:00,B02,21.3751,121.1161,2.9,990.2,0.2
2023-06-05 21:00:00,B03,23.6824,123.3835,3.84,987.0,0.33
2023-06-05 21:00:00,B04,24.4609,120.4347,3.23,1016.8,0.22
2023-06-05 21:00:00,B05,22.1096,120.149,3.58,1059.9,0.26
2023-06-05 21:00:00,B06,21.0932,122.5268,3.46,1028.7,0.25
2023-06-05 21:00:00,B07,20.1327,120.9942,2.3,977.2,0.19
2023-06-05 21:00:00,B08,23.2494,122.7247,3.2,1046.6,0.21
2023-06-05 21:00:00,B09,21.1022,122.9463,4.04,1004.2,0.36
2023-06-05 21:00:00,B10,24.0472,120.0325,2.74,1014.0,0.2
2023-06-05 22:00:00,B01,23.1971,120.1251,3.82,1039.3,0.31
2023-06-05 22:00:00,B02,21.3751,121.1161,3.27,1000.8,0.23
2023-06-05 22:00:00,B03,23.6824,123.3835,4.42,1054.2,0.4
2023-06-05 22:00:00,B04,24.4609,120.4347,3.42,1010.8,0.26
2023-06-05 22:00:00,B05,22.1096,120.149,4.14,1041.7,0.35
2023-06-05 22:00:00,B06,21.0932,122.5268,3.83,1053.5,0.31
2023-06-05 22:00:00,B07,20.1327,120.9942,2.54,1056.0,0.21
2023-06-05 22:00:00,B08,23.2494,122.7247,3.54,1024.4,0.25
2023-06-05 22:00:00,B09,21.1022,122.9463,4.66,1063.3,0.44
2023-06-05 22:00:00,B10,24.0472,120.0325,2.86,978.2,0.19
2023-06-05 23:00:00,B01,23.1971,120.1251,3.8,975.8,0.31
2023-06-05 23:00:00,B02,21.3751,121.1161,3.71,1050.2,0.29
2023-06-05 23:00:00,B03,23.6824,123.3835,4.29,969.2,0.43
2023-06-05 23:00:00,B04,24.4609,120.4347,3.78,983.4,0.31
2023-06-05 23:00:00,B05,22.1096,120.149,4.16,975.0,0.4
2023-06-05 23:00:00,B06,21.0932,122.5268,4.22,1061.4,0.38
2023-06-05 23:00:00,B07,20.1327,120.9942,2.6,980.1,0.19
2023-06-05 23:00:00,B08,23.2494,122.7247,3.9,1025.3,0.32
2023-06-05 23:00:00,B09,21.1022,122.9463,4.58,1041.0,0.43
2023-06-05 23:00:00,B10,24.0472,120.0325,3.35,1034.2,0.24
2023-06-06 00:00:00,B01,23.1971,120.1251,4.11,982.2,0.38
2023-06-06 00:00:00,B02,21.3751,121.1161,3.71,986.6,0.3
2023-06-06 00:00:00,B03,23.6824,123.3835,4.69,966.8,0.47
2023-06-06 00:00:00,B04,24.4609,120.4347,3.96,985.2,0.34
2023-06-06 00:00:00,B05,22.1096,120.149,4.56,994.9,0.46
2023-06-06 00:00:00,B06,21.0932,122.5268,4.46,1030.5,0.4
2023-06-06 00:00:00,B07,20.1327,120.9942,2.96,1046.4,0.21
2023-06-06 00:00:00,B08,23.2494,122.7247,4.1,1035.2,0.37
2023-06-06 00:00:00,B09,21.1022,122.9463,5.34,1048.9,0.58
2023-06-06 00:00:00,B10,24.0472,120.0325,3.51,986.7,0.26
2023-06-06 01:00:00,B01,23.1971,120.1251,4.59,1016.4,0.47
2023-06-06 01:00:00,B02,21.3751,121.1161,3.99,1002.0,0.34
2023-06-06 01:00:00,B03,23.6824,123.3835,5.49,995.9,0.69
2023-06-06 01:00:00,B04,24.4609,120.4347,4.38,974.5,0.44
2023-06-06 01:00:00,B05,22.1096,120.149,5.13,1041.6,0.54
2023-06-06 01:00:00,B06,21.0932,122.5268,5.05,1000.6,0.59
2023-06-06 01:00:00,B07,20.1327,120.9942,3.22,1044.3,0.21
2023-06-06 01:00:00,B08,23.2494,122.7247,4.65,1059.1,0.46
2023-06-06 01:00:00,B09,21.1022,122.9463,5.12,983.3,0.57
2023-06-06 01:00:00,B10,24.0472,120.0325,3.76,982.6,0.3
2023-06-06 02:00:00,B01,23.1971,120.1251,4.76,981.3,0.48
2023-06-06 02:00:00,B02,21.3751,121.1161,4.19,981.1,0.38
2023-06-06 02:00:00,B03,23.6824,123.3835,5.87,1061.7,0.73
2023-06-06 02:00:00,B04,24.4609,120.4347,5.1,1025.2,0.55
2023-06-06 02:00:00,B05,22.1096,120.149,5.2,1041.4,0.59
2023-06-06 02:00:00,B06,21.0932,122.5268,4.94,974.5,0.53
2023-06-06 02:00:00,B07,20.1327,120.9942,3.45,997.6,0.28
2023-06-06 02:00:00,B08,23.2494,122.7247,4.76,1061.3,0.46
2023-06-06 02:00:00,B09,21.1022,122.9463,5.66,1036.4,0.7
2023-06-06 02:00:00,B10,24.0472,120.0325,4.42,1053.1,0.41
2023-06-06 03:00:00,B01,23.1971,120.1251,5.08,1019.1,0.55
2023-06-06 03:00:00,B02,21.3751,121.1161,4.83,1036.0,0.51
2023-06-06 03:00:00,B03,23.6824,123.3835,6.02,995.9,0.77
2023-06-06 03:00:00,B04,24.4609,120.4347,5.1,1012.8,0.58
2023-06-06 03:00:00,B05,22.1096,120.149,5.62,1044.9,0.67
2023-06-06 03:00:00,B06,21.0932,122.5268,5.62,994.3,0.69
2023-06-06 03:00:00,B07,20.1327,120.9942,3.6,1062.0,0.26
2023-06-06 03:00:00,B08,23.2494,122.7247,4.84,985.6,0.54
2023-06-06 03:00:00,B09,21.1022,122.9463,6.0,976.2,0.81
2023-06-06 03:00:00,B10,24.0472,120.0325,4.3,1043.5,0.37
2023-06-06 04:00:00,B01,23.1971,120.1251,5.82,1051.2,0.73
2023-06-06 04:00:00,B02,21.3751,121.1161,4.99,1003.2,0.55
2023-06-06 04:00:00,B03,23.6824,123.3835,5.96,987.5,0.82
2023-06-06 04:00:00,B04,24.4609,120.4347,5.06,993.2,0.58
2023-06-06 04:00:00,B05,22.1096,120.149,6.06,1037.5,0.75
2023-06-06 04:00:00,B06,21.0932,122.5268,5.75,1024.1,0.72
2023-06-06 04:00:00,B07,20.1327,120.9942,3.82,1012.3,0.31
2023-06-06 04:00:00,B08,23.2494,122.7247,4.85,978.0,0.54
2023-06-06 04:00:00,B09,21.1022,122.9463,5.86,962.9,0.75
2023-06-06 04:00:00,B10,24.0472,120.0325,4.46,1032.8,0.42
2023-06-06 05:00:00,B01,23.1971,120.1251,5.42,967.9,0.65
2023-06-06 05:00:00,B02,21.3751,121.1161,5.19,1026.7,0.59
2023-06-06 05:00:00,B03,23.6824,123.3835,6.42,994.7,0.91
2023-06-06 05:00:00,B04,24.4609,120.4347,5.54,993.9,0.66
2023-06-06 05:00:00,B05,22.1096,120.149,6.29,1043.4,0.87
2023-06-06 05:00:00,B06,21.0932,122.5268,5.74,1006.9,0.73
2023-06-06 05:00:00,B07,20.1327,120.9942,3.69,1011.2,0.28
2023-06-06 05:00:00,B08,23.2494,122.7247,5.61,1058.4,0.67
2023-06-06 05:00:00,B09,21.1022,122.9463,6.39,1025.8,0.9
2023-06-06 05:00:00,B10,24.0472,120.0325,4.99,1053.4,0.53
2023-06-06 06:00:00,B01,23.1971,120.1251,5.67,970.1,0.74
2023-06-06 06:00:00,B02,21.3751,121.1161,5.26,1057.3,0.57
2023-06-06 06:00:00,B03,23.6824,123.3835,6.24,981.7,0.88
2023-06-06 06:00:00,B04,24.4609,120.4347,5.37,995.0,0.66
2023-06-06 06:00:00,B05,22.1096,120.149,5.75,1011.4,0.68
2023-06-06 06:00:00,B06,21.0932,122.5268,5.67,1017.2,0.68
2023-06-06 06:00:00,B07,20.1327,120.9942,3.71,1001.9,0.29
2023-06-06 06:00:00,B08,23.2494,122.7247,5.57,1058.2,0.66
2023-06-06 06:00:00,B09,21.1022,122.9463,6.5,1002.0,0.88
2023-06-06 06:00:00,B10,24.0472,120.0325,4.73,1034.3,0.48
2023-06-06 07:00:00,B01,23.1971,120.1251,5.59,993.5,0.67
2023-06-06 07:00:00,B02,21.3751,121.1161,5.14,1060.5,0.53
2023-06-06 07:00:00,B03,23.6824,123.3835,6.56,1022.2,0.87
2023-06-06 07:00:00,B04,24.4609,120.4347,5.66,1006.4,0.66
2023-06-06 07:00:00,B05,22.1096,120.149,5.72,971.2,0.74
2023-06-06 07:00:00,B06,21.0932,122.5268,5.87,995.3,0.76
2023-06-06 07:00:00,B07,20.1327,120.9942,4.03,1047.6,0.34
2023-06-06 07:00:00,B08,23.2494,122.7247,5.45,1039.7,0.6
2023-06-06 07:00:00,B09,21.1022,122.9463,6.68,1017.0,0.94
2023-06-06 07:00:00,B10,24.0472,120.0325,4.54,1002.3,0.44
2023-06-06 08:00:00,B01,23.1971,120.1251,5.93,1042.8,0.76
2023-06-06 08:00:00,B02,21.3751,121.1161,4.9,1042.1,0.5
2023-06-06 08:00:00,B03,23.6824,123.3835,6.61,1035.6,0.88
2023-06-06 08:00:00,B04,24.4609,120.4347,5.25,1017.4,0.59
2023-06-06 08:00:00,B05,22.1096,120.149,5.83,978.9,0.72
2023-06-06 08:00:00,B06,21.0932,122.5268,5.24,963.1,0.6
2023-06-06 08:00:00,B07,20.1327,120.9942,3.59,1010.1,0.28
2023-06-06 08:00:00,B08,23.2494,122.7247,5.12,1030.6,0.54
2023-06-06 08:00:00,B09,21.1022,122.9463,6.61,1014.6,0.89
2023-06-06 08:00:00,B10,24.0472,120.0325,4.61,1029.5,0.42
2023-06-06 09:00:00,B01,23.1971,120.1251,5.34,1050.1,0.59
2023-06-06 09:00:00,B02,21.3751,121.1161,4.84,1053.2,0.49
2023-06-06 09:00:00,B03,23.6824,123.3835,5.78,987.7,0.71
2023-06-06 09:00:00,B04,24.4609,120.4347,4.97,1013.8,0.54
2023-06-06 09:00:00,B05,22.1096,120.149,5.84,1055.1,0.71
2023-06-06 09:00:00,B06,21.0932,122.5268,5.53,984.5,0.67
2023-06-06 09:00:00,B07,20.1327,120.9942,3.73,1052.4,0.28
2023-06-06 09:00:00,B08,23.2494,122.7247,5.19,1029.0,0.55
2023-06-06 09:00:00,B09,21.1022,122.9463,5.98,973.3,0.83
2023-06-06 09:00:00,B10,24.0472,120.0325,4.54,1039.8,0.44
2023-06-06 10:00:00,B01,23.1971,120.1251,5.38,1037.9,0.62
2023-06-06 10:00:00,B02,21.3751,121.1161,4.28,980.1,0.41
2023-06-06 10:00:00,B03,23.6824,123.3835,5.77,1041.8,0.7
2023-06-06 10:00:00,B04,24.4609,120.4347,4.83,1024.8,0.47
2023-06-06 10:00:00,B05,22.1096,120.149,5.25,1023.4,0.58
2023-06-06 10:00:00,B06,21.0932,122.5268,5.19,1037.8,0.57
2023-06-06 10:00:00,B07,20.1327,120.9942,3.24,1014.1,0.22
2023-06-06 10:00:00,B08,23.2494,122.7247,4.61,1022.0,0.46
2023-06-06 10:00:00,B09,21.1022,122.9463,6.32,1060.8,0.79
2023-06-06 10:00:00,B10,24.0472,120.0325,4.29,1042.9,0.4
2023-06-06 11:00:00,B01,23.1971,120.1251,4.74,979.0,0.49
2023-06-06 11:00:00,B02,21.3751,121.1161,4.47,1049.3,0.42
2023-06-06 11:00:00,B03,23.6824,123.3835,5.12,1007.5,0.55
2023-06-06 11:00:00,B04,24.4609,120.4347,4.72,1042.8,0.46
2023-06-06 11:00:00,B05,22.1096,120.149,4.57,977.9,0.44
2023-06-06 11:00:00,B06,21.0932,122.5268,4.64,969.7,0.52
2023-06-06 11:00:00,B07,20.1327,120.9942,3.27,1045.5,0.22
2023-06-06 11:00:00,B08,23.2494,122.7247,4.4,996.5,0.43
2023-06-06 11:00:00,B09,21.1022,122.9463,5.38,992.8,0.65
2023-06-06 11:00:00,B10,24.0472,120.0325,3.88,1000.3,0.34
2023-06-06 12:00:00,B01,23.1971,120.1251,4.27,1023.6,0.37
2023-06-06 12:00:00,B02,21.3751,121.1161,3.66,993.0,0.28
2023-06-06 12:00:00,B03,23.6824,123.3835,5.13,1043.3,0.57
2023-06-06 12:00:00,B04,24.4609,120.4347,4.58,1062.7,0.43
2023-06-06 12:00:00,B05,22.1096,120.149,4.58,1001.6,0.46
2023-06-06 12:00:00,B06,21.0932,122.5268,4.7,1027.1,0.49
2023-06-06 12:00:00,B07,20.1327,120.9942,3.1,1061.9,0.21
2023-06-06 12:00:00,B08,23.2494,122.7247,4.07,1008.7,0.38
2023-06-06 12:00:00,B09,21.1022,122.9463,5.21,1016.9,0.58
2023-06-06 12:00:00,B10,24.0472,120.0325,3.53,995.2,0.28
2023-06-06 13:00:00,B01,23.1971,120.1251,3.93,1009.6,0.34
2023-06-06 13:00:00,B02,21.3751,121.1161,3.64,1051.1,0.27
2023-06-06 13:00:00,B03,23.6824,123.3835,4.57,1056.6,0.45
2023-06-06 13:00:00,B04,24.4609,120.4347,4.13,1058.0,0.36
2023-06-06 13:00:00,B05,22.1096,120.149,3.87,962.0,0.33
2023-06-06 13:00:00,B06,21.0932,122.5268,4.2,1018.4,0.39
2023-06-06 13:00:00,B07,20.1327,120.9942,2.51,970.7,0.19
2023-06-06 13:00:00,B08,23.2494,122.7247,3.54,984.9,0.27
2023-06-06 13:00:00,B09,21.1022,122.9463,4.44,995.4,0.41
2023-06-06 13:00:00,B10,24.0472,120.0325,3.47,1054.4,0.25
2023-06-06 14:00:00,B01,23.1971,120.1251,3.84,1030.7,0.32
2023-06-06 14:00:00,B02,21.3751,121.1161,3.17,982.4,0.23
2023-06-06 14:00:00,B03,23.6824,123.3835,4.25,1010.3,0.39
2023-06-06 14:00:00,B04,24.4609,120.4347,3.53,997.5,0.26
2023-06-06 14:00:00,B05,22.1096,120.149,3.96,1032.6,0.32
2023-06-06 14:00:00,B06,21.0932,122.5268,3.79,1019.5,0.31
2023-06-06 14:00:00,B07,20.1327,120.9942,2.56,1060.2,0.21
2023-06-06 14:00:00,B08,23.2494,122.7247,3.26,974.4,0.24
2023-06-06 14:00:00,B09,21.1022,122.9463,4.58,1063.1,0.43
2023-06-06 14:00:00,B10,24.0472,120.0325,2.91,1013.5,0.2
2023-06-06 15:00:00,B01,23.1971,120.1251,3.73,1055.9,0.29
2023-06-06 15:00:00,B02,21.3751,121.1161,2.99,1035.0,0.2
2023-06-06 15:00:00,B03,23.6824,123.3835,3.76,977.3,0.31
2023-06-06 15:00:00,B04,24.4609,120.4347,3.25,1003.7,0.23
2023-06-06 15:00:00,B05,22.1096,120.149,3.64,1028.5,0.28
2023-06-06 15:00:00,B06,21.0932,122.5268,3.42,998.6,0.25
2023-06-06 15:00:00,B07,20.1327,120.9942,2.12,968.9,0.19
